Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
39574841,06/26/2018 04:51:41 PM,06/26/2018 06:17:27 PM,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11222,324 GREENPOINT AVENUE,GREENPOINT AVENUE,MOULTRIE STREET,HUMBOLDT STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/27/2018 12:51:41 AM,The Police Department issued a summons in response to the complaint.,06/26/2018 06:17:27 PM,01 BROOKLYN,3025810019,BROOKLYN,999003,205707,PHONE,Unspecified,BROOKLYN,,,,,,,,40.731282567031386,-73.94676903252368,"(40.731282567031386, -73.94676903252368)"
39574844,06/26/2018 03:11:05 AM,06/26/2018 07:08:19 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10472,1100 WHEELER AVENUE,WHEELER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 11:11:05 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,06/26/2018 07:08:19 AM,09 BRONX,2037390005,BRONX,1017576,240343,MOBILE,Unspecified,BRONX,,,,,,,,40.82629866448724,-73.87958321679677,"(40.82629866448724, -73.87958321679677)"
39574845,06/26/2018 08:40:38 PM,06/26/2018 09:15:38 PM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10009,103 EAST 2 STREET,EAST 2 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,Precinct,Closed,06/27/2018 04:40:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 09:15:38 PM,03 MANHATTAN,1004290014,MANHATTAN,987779,202910,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72361708309945,-73.98726832059405,"(40.72361708309945, -73.98726832059405)"
41446429,01/17/2019 08:44:48 AM,05/09/2019 06:36:06 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,10017,816 2 AVENUE,2 AVENUE,EAST 43 STREET,EAST 44 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/17/2019 10:37:19 AM,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,05/09/2019 06:35:09 PM,06 MANHATTAN,1013367502,MANHATTAN,992164,212836,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.750858659947816,-73.97143674821487,"(40.750858659947816, -73.97143674821487)"
39574836,06/26/2018 07:49:00 PM,06/28/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207,35 COOPER STREET,COOPER STREET,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,,06/28/2018 12:00:00 AM,04 BROOKLYN,3034320044,BROOKLYN,1009029,188637,PHONE,Unspecified,BROOKLYN,,,,,,,,40.684407074085556,-73.91065660663793,"(40.684407074085556, -73.91065660663793)"
40446270,10/03/2018 08:50:00 PM,10/03/2018 10:25:00 PM,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,10308,34 LEXINGTON LN,LEXINGTON LN,BEND,ARKANSAS AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and made a repair.,10/03/2018 10:25:00 PM,Unspecified STATEN ISLAND,5054470125,STATEN ISLAND,940988,143333,OTHER,Unspecified,STATEN ISLAND,,,,,,,,40.559986233304116,-74.15569542429894,"(40.559986233304116, -74.15569542429894)"
42031839,03/23/2019 11:19:02 PM,03/24/2019 01:14:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,2071 5 AVENUE,5 AVENUE,EAST 127 STREET,EAST 128 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,03/24/2019 07:19:02 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 01:14:11 AM,11 MANHATTAN,1017520070,MANHATTAN,1000583,233705,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80812699117845,-73.94100012344599,"(40.80812699117845, -73.94100012344599)"
42031840,03/23/2019 11:26:25 PM,03/24/2019 01:36:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10001,455 WEST 34 STREET,WEST 34 STREET,LINCOLN TUNNEL APPROACH,10 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,03/24/2019 07:26:25 AM,The Police Department responded to the complaint and took action to fix the condition.,03/24/2019 01:36:37 AM,04 MANHATTAN,1007320007,MANHATTAN,984661,214096,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75432057266971,-73.99851653950155,"(40.75432057266971, -73.99851653950155)"
39574850,06/26/2018 02:01:44 PM,08/06/2018 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11237,242 WYCKOFF AVENUE,WYCKOFF AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,08/08/2018 04:07:42 PM,The City has removed the graffiti from this property.,08/17/2018 05:14:52 PM,04 BROOKLYN,3033280029,BROOKLYN,1008327,194564,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.700677248895616,-73.91316655859568,"(40.700677248895616, -73.91316655859568)"
39574846,06/26/2018 03:37:32 PM,06/26/2018 08:42:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1773 VYSE AVENUE,VYSE AVENUE,EAST 174 STREET,BEND,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 11:37:32 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 08:42:08 PM,03 BRONX,2029910091,BRONX,1015885,244342,ONLINE,Unspecified,BRONX,,,,,,,,40.83728097949399,-73.88567443877004,"(40.83728097949399, -73.88567443877004)"
39574852,06/26/2018 04:06:23 PM,06/26/2018 07:24:23 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10308,358 CLEVELAND AVENUE,CLEVELAND AVENUE,ACKERMAN STREET,MANSION AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,06/27/2018 12:06:23 AM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 07:24:23 PM,03 STATEN ISLAND,5052120032,STATEN ISLAND,944568,137020,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.54267501701122,-74.14277437074522,"(40.54267501701122, -74.14277437074522)"
39574849,06/26/2018 10:03:45 AM,10/03/2018 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,11204,1937 65 STREET,65 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/03/2018 12:00:00 AM,11 BROOKLYN,3055480065,BROOKLYN,987814,164182,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.617317386361826,-73.98716252619334,"(40.617317386361826, -73.98716252619334)"
40134823,08/28/2018 09:40:21 PM,08/28/2018 10:29:02 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3039 HULL AVENUE,HULL AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST 204 STREET,,,ADDRESS,BRONX,,Precinct,Closed,08/29/2018 05:40:21 AM,The Police Department responded to the complaint and took action to fix the condition.,08/28/2018 10:29:02 PM,07 BRONX,2033330063,BRONX,1017501,256828,PHONE,Unspecified,BRONX,,,,,,,,40.871545359362294,-73.87977246038665,"(40.871545359362294, -73.87977246038665)"
39357478,06/03/2018 07:36:00 PM,06/07/2018 09:30:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11385,MADISON STREET,MADISON STREET,60 PLACE,FRESH POND ROAD,,,BLOCKFACE,Ridgewood,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/07/2018 09:30:00 PM,05 QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,
39574847,06/26/2018 12:00:00 AM,07/05/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11379,61-08 80TH ST,80TH ST,,,,,LATLONG,MIDDLE VILLAGE,,N/A,Closed,07/26/2018 05:44:28 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,07/05/2018 12:00:00 AM,Unspecified QUEENS,,QUEENS,1017763,203305,MOBILE,Unspecified,QUEENS,,,,,,,,40.72463848418546,-73.87909225124176,"(40.72463848418546, -73.87909225124176)"
39574867,06/26/2018 04:23:56 PM,08/21/2018 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,11368,96-17 ALSTYNE AVENUE,ALSTYNE AVENUE,,,,,ADDRESS,Corona,,N/A,Assigned,,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,08/21/2018 12:00:00 AM,04 QUEENS,4016220031,QUEENS,1021073,210091,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7432512034144,-73.86711335514929,"(40.7432512034144, -73.86711335514929)"
42031841,03/24/2019 02:08:20 AM,03/24/2019 07:21:15 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1759 MONTGOMERY AVENUE,MONTGOMERY AVENUE,WEST 176 STREET,POPHAM AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,03/24/2019 10:08:20 AM,The Police Department reviewed your complaint and provided additional information below.,03/24/2019 07:21:15 AM,05 BRONX,2028770458,BRONX,1007020,249343,MOBILE,Unspecified,BRONX,,,,,,,,40.85103455926995,-73.91769461216724,"(40.85103455926995, -73.91769461216724)"
39574862,06/26/2018 06:43:33 PM,06/26/2018 08:26:58 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,57 LUDLOW STREET,LUDLOW STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/27/2018 02:43:33 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 08:26:58 PM,03 MANHATTAN,1003090019,MANHATTAN,987012,200435,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71682407725887,-73.99003646515064,"(40.71682407725887, -73.99003646515064)"
40169605,09/01/2018 10:35:00 AM,09/08/2018 10:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11385,59-20 MENAHAN STREET,MENAHAN STREET,FOREST AVE,BEND,,,ADDRESS,Ridgewood,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",09/08/2018 10:00:00 AM,05 QUEENS,4034950019,QUEENS,1010818,198011,PHONE,Unspecified,QUEENS,,,,,,,,40.710131317961995,-73.90416920068317,"(40.710131317961995, -73.90416920068317)"
39874875,07/30/2018 09:29:00 AM,07/25/2018 09:28:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,RIVERSIDE PARK,RIVERSIDE PARK,72 ST W,HUDSON RVR,,,BLOCKFACE,,,N/A,Pending,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,07/25/2018 09:28:00 AM,Unspecified MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,,,
40134827,08/28/2018 07:00:38 PM,08/28/2018 07:42:49 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10304,170 BROAD STREET,BROAD STREET,CEDAR STREET,GORDON STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,08/29/2018 03:00:38 AM,The Police Department responded to the complaint and took action to fix the condition.,08/28/2018 07:42:49 PM,01 STATEN ISLAND,5005450030,STATEN ISLAND,961918,166742,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62431662268859,-74.08044797088715,"(40.62431662268859, -74.08044797088715)"
40134825,08/29/2018 12:15:42 AM,08/29/2018 03:32:03 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,1890 CROTONA PARKWAY,CROTONA PARKWAY,CROSS BRONX EXPRESSWAY,FAIRMOUNT PLACE,,,ADDRESS,BRONX,,Precinct,Closed,08/29/2018 08:15:42 AM,The Police Department responded to the complaint and took action to fix the condition.,08/29/2018 03:32:03 AM,06 BRONX,2029850013,BRONX,1015888,245564,ONLINE,Unspecified,BRONX,,,,,,,,40.84063500070818,-73.88565783258655,"(40.84063500070818, -73.88565783258655)"
42031842,03/23/2019 11:38:38 PM,03/24/2019 02:05:10 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,166 HIGHLAND BOULEVARD,HIGHLAND BOULEVARD,BEND,MILLER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 07:38:38 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,03/24/2019 02:05:10 AM,05 BROOKLYN,3034880034,BROOKLYN,1013445,187527,PHONE,Unspecified,BROOKLYN,,,,,,,,40.681346914978064,-73.89473905930642,"(40.681346914978064, -73.89473905930642)"
42031843,03/22/2019 05:59:00 PM,03/22/2019 05:59:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11230,962 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,WEBSTER AVENUE,NEWKIRK AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,03/22/2019 05:59:00 PM,14 BROOKLYN,3054250030,BROOKLYN,993327,170281,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.634053927758224,-73.96729658361936,"(40.634053927758224, -73.96729658361936)"
39574878,06/26/2018 06:30:27 PM,06/26/2018 07:30:26 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11223,AVENUE S,AVENUE S,WEST 3 STREET,VAN SICKLEN STREET,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,06/27/2018 02:30:27 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/26/2018 07:30:26 PM,11 BROOKLYN,,BROOKLYN,991205,158431,PHONE,Unspecified,BROOKLYN,,,,,,,,40.601530059177385,-73.97495411911551,"(40.601530059177385, -73.97495411911551)"
42031846,03/23/2019 05:21:28 PM,03/26/2019 07:40:12 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",03/26/2019 07:40:12 AM,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,,,,,,,,40.679089959170355,-73.93939454546393,"(40.679089959170355, -73.93939454546393)"
39574880,06/26/2018 03:59:54 AM,06/26/2018 06:57:36 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11368,NICOLLS AVENUE,NICOLLS AVENUE,,,,,LATLONG,CORONA,,Precinct,Closed,06/26/2018 11:59:54 AM,This complaint does not fall under the Police Department's jurisdiction.,06/26/2018 06:57:36 AM,04 QUEENS,,QUEENS,1022194,210891,MOBILE,Unspecified,QUEENS,,,,,,,,40.74544226193746,-73.86306338969361,"(40.74544226193746, -73.86306338969361)"
42031849,03/22/2019 03:24:00 PM,04/02/2019 12:00:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10012,19 CLEVELAND PLACE,CLEVELAND PLACE,KENMARE STREET,SPRING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,04/02/2019 12:00:00 PM,02 MANHATTAN,1004810009,MANHATTAN,984989,202181,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72161682745682,-73.99733396750808,"(40.72161682745682, -73.99733396750808)"
39574872,06/26/2018 05:10:02 PM,,DCAS,DCAS,Question,Administration,,,,,,,,,,,,,Email Sent,07/10/2018 05:10:57 PM,"Your comments have been submitted to the Department of Citywide Administrative Services.  If you provided contact information and have not received a response, I can submit a new request.",,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,1-1-1581692579,,,
39874886,07/30/2018 11:09:00 AM,08/01/2018 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11229,51 SEBA AVENUE,SEBA AVENUE,DARE COURT,CANTON COURT,,,ADDRESS,BROOKLYN,,N/A,Closed,,,08/01/2018 12:00:00 AM,15 BROOKLYN,3089070682,BROOKLYN,1005849,153610,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58827379819862,-73.92223455642939,"(40.58827379819862, -73.92223455642939)"
39574882,06/26/2018 02:24:00 PM,06/26/2018 10:02:28 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10465,RAWLINS AVENUE,RAWLINS AVENUE,ELLIS PLACE,LOHENGRIN PLACE,,,BLOCKFACE,BRONX,,Precinct,Closed,06/26/2018 10:24:00 PM,The Police Department issued a summons in response to the complaint.,06/26/2018 10:02:28 PM,10 BRONX,,BRONX,1033412,245000,PHONE,Unspecified,BRONX,,,,,,,,40.83900681700488,-73.82232902467608,"(40.83900681700488, -73.82232902467608)"
39574883,06/26/2018 02:23:03 PM,06/26/2018 03:15:12 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,06/26/2018 10:23:03 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 03:15:12 PM,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,,,,,,,,40.720328269590894,-73.80776061338688,"(40.720328269590894, -73.80776061338688)"
42031851,03/22/2019 10:11:00 PM,03/22/2019 10:11:00 PM,DSNY,BCC - Staten Island,Derelict Vehicles,14 Derelict Vehicles,Street,10310,,,,,CLOVE ROAD,WEST RALEIGH AVENUE,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation removed the items.,03/22/2019 10:11:00 PM,01 STATEN ISLAND,,STATEN ISLAND,951367,167101,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62526912193767,-74.1184582130377,"(40.62526912193767, -74.1184582130377)"
39574890,06/26/2018 09:22:27 AM,06/26/2018 11:01:47 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10471,6009 HUXLEY AVENUE,HUXLEY AVENUE,WEST 260 STREET,WHALEN STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 05:22:27 PM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 11:01:47 AM,08 BRONX,2058750936,BRONX,1012397,270042,PHONE,Unspecified,BRONX,,,,,,,,40.90783134711312,-73.89817172584323,"(40.90783134711312, -73.89817172584323)"
43749429,09/08/2019 02:16:00 AM,09/16/2019 12:00:00 PM,DSNY,A - Queens,Dirty Conditions,"E4 18"" Law",Street,11364,221-15 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,SPRINGFIELD BOULEVARD,223 PLACE,,,ADDRESS,Oakland Gardens,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,09/16/2019 12:00:00 PM,11 QUEENS,4075270065,QUEENS,1051701,212502,ONLINE,Unspecified,QUEENS,,,,,,,,40.74968820086291,-73.75655945266709,"(40.74968820086291, -73.75655945266709)"
42031853,03/23/2019 04:56:40 PM,03/25/2019 11:06:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11421,88-23 75 STREET,75 STREET,88 AVENUE,88 ROAD,,,ADDRESS,Woodhaven,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,03/25/2019 11:06:00 AM,09 QUEENS,4089000063,QUEENS,1021439,190268,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.688840348917694,-73.86590205068606,"(40.688840348917694, -73.86590205068606)"
42031854,03/23/2019 07:05:37 PM,03/27/2019 08:18:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11354,NORTHERN BOULEVARD,NORTHERN BOULEVARD,KING ROAD,PRINCE STREET,,,BLOCKFACE,Flushing,,N/A,Closed,,The Department of Transportation inspected this complaint and did not find the reported problem.,03/27/2019 08:18:00 AM,07 QUEENS,,QUEENS,1030287,217209,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.762745108215974,-73.83381325988405,"(40.762745108215974, -73.83381325988405)"
42031855,03/23/2019 08:42:43 AM,03/29/2019 11:20:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10302,LEXINGTON AVENUE,LEXINGTON AVENUE,CATHERINE STREET,SHARRETT PLACE,,,BLOCKFACE,STATEN ISLAND,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,03/29/2019 11:20:00 PM,01 STATEN ISLAND,,STATEN ISLAND,946784,168394,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.628799934348464,-74.13497523374228,"(40.628799934348464, -74.13497523374228)"
39574893,06/26/2018 04:32:21 PM,06/26/2018 07:11:14 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11225,OCEAN AVENUE,OCEAN AVENUE,EAST LAKE DRIVE,EAST DRIVE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,06/27/2018 12:32:21 AM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 07:11:14 PM,55 BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
41575217,01/31/2019 03:11:00 PM,01/31/2019 03:18:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10456,,,,,CLAY AVENUE,PARK AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,01/31/2019 03:18:00 PM,04 BRONX,,BRONX,1008153,240560,PHONE,Unspecified,BRONX,,,,,,,,40.82692479450002,-73.91363052831288,"(40.82692479450002, -73.91363052831288)"
42031857,03/23/2019 09:54:16 PM,03/23/2019 10:39:21 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11249,110 KENT AVENUE,KENT AVENUE,NORTH 8 STREET,NORTH 7 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/24/2019 05:54:16 AM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 10:39:21 PM,01 BROOKLYN,3023160049,BROOKLYN,994998,201884,PHONE,Unspecified,BROOKLYN,,,,,,,,40.72079513587571,-73.96122575795515,"(40.72079513587571, -73.96122575795515)"
40446572,10/03/2018 08:17:00 AM,10/06/2018 12:00:00 PM,DSNY,BCC - Queens East,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11432,87-43 168 STREET,168 STREET,HIGHLAND AVENUE,HILLSIDE AVENUE,,,ADDRESS,Jamaica,,DSNY Garage,Closed,,The Department of Sanitation picked up the items and determined that the complaint was not warranted.,10/06/2018 12:00:00 PM,08 QUEENS,4098400007,QUEENS,1041061,198278,PHONE,Unspecified,QUEENS,,,,,,,,40.71072166862276,-73.7950807122514,"(40.71072166862276, -73.7950807122514)"
42031858,03/24/2019 01:01:45 AM,03/24/2019 09:20:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10016,200 EAST 32 STREET,EAST 32 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,03/24/2019 09:01:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 09:20:09 AM,06 MANHATTAN,1009127502,MANHATTAN,990128,210453,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.744319511976464,-73.97878717291839,"(40.744319511976464, -73.97878717291839)"
39574908,06/26/2018 08:09:36 AM,06/26/2018 11:47:12 AM,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,3+ Family Apartment Building,11235,1213 AVENUE Z,AVENUE Z,EAST 12 STREET,HOMECREST AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,08/10/2018 08:09:36 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection by the agency. The Department may contact you if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311.  Please note your service request number for future reference.,06/26/2018 11:47:12 AM,15 BROOKLYN,3074330040,BROOKLYN,996113,153377,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58765263680024,-73.95728863412452,"(40.58765263680024, -73.95728863412452)"
40446517,10/03/2018 04:50:14 PM,10/04/2018 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11373,52-20 82 STREET,82 STREET,,,,,ADDRESS,Elmhurst,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,10/04/2018 12:00:00 AM,04 QUEENS,4024940036,QUEENS,1016157,206172,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73251363116882,-73.8848727552374,"(40.73251363116882, -73.8848727552374)"
42031860,03/23/2019 08:10:43 PM,03/23/2019 10:47:30 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11377,37-38 61 STREET,61 STREET,37 AVENUE,38 AVENUE,,,ADDRESS,WOODSIDE,,Precinct,Closed,03/24/2019 04:10:43 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 10:47:30 PM,02 QUEENS,4012150076,QUEENS,1011402,212069,PHONE,Unspecified,QUEENS,,,,,,,,40.748715294548724,-73.90200598835122,"(40.748715294548724, -73.90200598835122)"
42031864,03/23/2019 05:04:19 PM,03/23/2019 09:42:22 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10029,210 EAST 115 STREET,EAST 115 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,03/24/2019 01:04:19 AM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 09:42:22 PM,11 MANHATTAN,1016620001,MANHATTAN,1000797,229699,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79713122400097,-73.94023696187128,"(40.79713122400097, -73.94023696187128)"
